"","Order","Family","Binomial","Age","Sex","Molt","Longitude_decimal_degrees","Latitude_decimal_degrees","State","Altitude","Year","ForestCover","BodyCond","PCHB1","Cluster","Temp","Rainfall","Elevation","Speciesdiversity","Region"
"58426","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","Yes",-34.973484,-6.550309,"PB",1,"2008",92501,134.66,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58427","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","Yes",-34.973484,-6.550309,"PB",1,"2010",92501,100.33,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58429","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Unknown","Male","Unknown",-43.45,-19.9667,"MG",812,"2002",21470,129.12,-1.74329510048067,2,204,1398,823.15,0,"Tropical"
"58430","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Female","Unknown",-43.1347,-16.0514,"MG",849,"2012",65641,128.38,-1.74329510048067,2,209,921,809.28,0.306781530380249,"Tropical"
"58431","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","no",-34.973484,-6.550309,"PB",1,"2009",92501,136.97,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58434","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Unknown","Female","Unknown",-43.45,-19.9667,"MG",812,"2003",21470,135.91,-1.74329510048067,2,204,1398,823.15,0,"Tropical"
"58435","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","Unknown",-43.4711,-20.0003,"MG",827,"2011",20886,138.91,-1.74329510048067,2,193,1439,746.86,0.489345908164978,"Tropical"
"58436","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","Unknown",-43.1347,-16.0514,"MG",849,"2012",65641,137.53,-1.74329510048067,2,209,921,809.28,0.306781530380249,"Tropical"
"58437","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","Unknown",-44.415,-20.1475,"MG",1181,"2009",47558,124.4,-1.74329510048067,2,207,1409,995.76,0.463810384273529,"Tropical"
"58439","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","Yes",-35.144167,-6.741389,"PB",151,"2010",44041,362.56,-1.74329510048067,2,253,1397,186.84,0,"Tropical"
"58440","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","no",-34.973484,-6.550309,"PB",1,"2008",92501,146.17,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58441","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Juvenile","Female","Yes",-34.973484,-6.550309,"PB",1,"2008",92501,142.72,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58442","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","Yes",-34.973484,-6.550309,"PB",1,"2008",92501,91.14,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58443","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","no",-34.973484,-6.550309,"PB",1,"2008",92501,139.27,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58444","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Female","Unknown",-43.4711,-20.0003,"MG",827,"2011",20886,145.9,-1.74329510048067,2,193,1439,746.86,0.489345908164978,"Tropical"
"58446","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Unknown","Female","Unknown",-42.7667,-17.1167,"MG",720,"2002",37069,126.1,-1.74329510048067,2,216,947,769.01,0.440701872110367,"Tropical"
"58447","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","no",-34.973484,-6.550309,"PB",1,"2008",92501,210.53,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58449","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Female","no",-34.973484,-6.550309,"PB",1,"2008",92501,86.54,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58450","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","no",-34.973484,-6.550309,"PB",1,"2008",92501,138.12,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58451","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","no",-34.973484,-6.550309,"PB",1,"2009",92501,141.57,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58452","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Female","Yes",-34.973484,-6.550309,"PB",1,"2009",92501,94.97,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58454","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Female","Unknown",-44.41,-19.8886,"MG",791,"2013",32415,119.07,-1.74329510048067,2,212,1420,782.24,0.238334745168686,"Tropical"
"58457","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","Unknown",-43.1372,-16.0428,"MG",849,"2013",54327,145.04,-1.74329510048067,2,209,921,788.94,0.595471024513245,"Tropical"
"58458","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Unknown","Male","Unknown",-43.55,-16.3667,"MG",684,"2000",24282,140.5,-1.74329510048067,2,225,953,610.71,0.501036405563354,"Tropical"
"58459","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","no",-34.973484,-6.550309,"PB",1,"2008",92501,136.97,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58460","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","Unknown",-43.8917,-20.1322,"MG",1090,"2011",52092,128.08,-1.74329510048067,2,190,1492,1193.66,0.506772696971893,"Tropical"
"58461","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","Unknown",-44.4272,-19.8672,"MG",831,"2013",61115,127.05,-1.74329510048067,2,212,1420,771.76,0.253783464431763,"Tropical"
"58462","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Female","Yes",-34.973484,-6.550309,"PB",1,"2010",92501,153.08,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58463","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","no",-34.973484,-6.550309,"PB",1,"2009",92501,102.63,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58466","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Unknown","Male","Unknown",-43.2833,-18.15,"MG",917,"2004",26481,138.63,-1.74329510048067,2,208,1271,870.26,0.53663831949234,"Tropical"
"58467","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Juvenile","Male","Yes",-34.973484,-6.550309,"PB",1,"2008",92501,139.27,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58468","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","Unknown",-43.45,-19.9667,"MG",812,"2009",21470,140.77,-1.74329510048067,2,204,1398,823.15,0,"Tropical"
"58469","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Female","Yes",-34.973484,-6.550309,"PB",1,"2009",92501,226.86,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58472","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Female","Unknown",-43.1275,-16.0736,"MG",873,"2013",31260,152.22,-1.74329510048067,2,209,921,898.03,0.307036966085434,"Tropical"
"58473","Passeriformes","Thamnophilidae","Herpsilochmus_atricapillus","Adult","Male","Yes",-34.973484,-6.550309,"PB",1,"2008",92501,90.37,-1.74329510048067,2,257,1656,52.66,0.431277990341187,"Tropical"
"58477","Passeriformes","Thraupidae","Coryphospingus_pileatus","Adult","Male","Unknown",-43.1281,-16.0722,"MG",900,"2012",31260,132.98,0.0957650656735556,2,209,921,903,0.307041883468628,"Tropical"
"58479","Passeriformes","Thraupidae","Coryphospingus_pileatus","Unknown","Female","Unknown",-43.55,-16.3667,"MG",684,"2000",24282,143.29,0.0957650656735556,2,225,953,610.71,0.501036405563354,"Tropical"
"58489","Passeriformes","Thraupidae","Coryphospingus_pileatus","Adult","Female","Unknown",-43.0481,-15.9831,"MG",911,"2013",32692,140.2,0.0957650656735556,2,217,907,789.1,0.430608600378036,"Tropical"
"58493","Passeriformes","Thraupidae","Coryphospingus_pileatus","Adult","Male","Unknown",-43.9436,-20.2822,"MG",1204,"2009",42684,145.35,0.0957650656735556,2,184,1513,1298.69,0.252470076084137,"Tropical"
"58496","Passeriformes","Thraupidae","Coryphospingus_pileatus","Adult","Male","Unknown",-43.1267,-16.0744,"MG",873,"2012",31260,143.29,0.0957650656735556,2,209,921,887.89,0.307036966085434,"Tropical"
"58498","Passeriformes","Thraupidae","Coryphospingus_pileatus","Unknown","Male","Unknown",-43.1275,-16.0719,"MG",873,"2012",31260,129.26,0.0957650656735556,2,209,921,901.86,0.30697038769722,"Tropical"
"58499","Passeriformes","Thraupidae","Coryphospingus_pileatus","Unknown","Female","Unknown",-44.5639,-17.09,"MG",611,"2016",63190,155.47,0.0957650656735556,2,230,1045,695.4,0.242629319429398,"Tropical"
"58501","Passeriformes","Thraupidae","Coryphospingus_pileatus","Adult","Male","Unknown",-43.4711,-20,"MG",827,"2016",20886,150.31,0.0957650656735556,2,204,1398,746.93,0.489345908164978,"Tropical"
"58502","Passeriformes","Thraupidae","Coryphospingus_pileatus","Unknown","Female","Unknown",-43.65,-16.7667,"MG",679,"2003",47986,137.99,0.0957650656735556,2,218,990,668.43,0.255550980567932,"Tropical"
"58504","Passeriformes","Thraupidae","Coryphospingus_pileatus","Adult","Male","Unknown",-43.0481,-15.9831,"MG",911,"2013",32692,151.96,0.0957650656735556,2,217,907,789.1,0.430608600378036,"Tropical"
"58510","Passeriformes","Thraupidae","Coryphospingus_pileatus","Unknown","Female","Unknown",-45.0667,-21.0667,"MG",917,"2003",25202,125.21,0.0957650656735556,2,202,1481,860.4,0.47477912902832,"Tropical"
"58513","Passeriformes","Thraupidae","Coryphospingus_pileatus","Unknown","Male","Unknown",-44.8833,-21.3,"MG",899,"2003",44635,137.85,0.0957650656735556,2,200,1519,851,0.290684580802917,"Tropical"
"58514","Passeriformes","Thraupidae","Coryphospingus_pileatus","Adult","Female","Unknown",-44.415,-20.1475,"MG",1181,"2009",47558,129.05,0.0957650656735556,2,207,1409,995.76,0.463810384273529,"Tropical"
"58516","Passeriformes","Thraupidae","Coryphospingus_pileatus","Unknown","Male","Unknown",-44,-15.0833,"MG",456,"1996",40728,150.81,0.0957650656735556,2,244,904,455.76,0.389304131269455,"Tropical"
"58518","Passeriformes","Thraupidae","Coryphospingus_pileatus","Adult","Female","Unknown",-44.415,-20.1475,"MG",1181,"2009",47558,137.18,0.0957650656735556,2,207,1409,995.76,0.463810384273529,"Tropical"
"58519","Passeriformes","Thraupidae","Coryphospingus_pileatus","Adult","Female","Unknown",-43.9436,-20.2822,"MG",1204,"2009",42684,149.83,0.0957650656735556,2,184,1513,1298.69,0.252470076084137,"Tropical"
"58521","Passeriformes","Thraupidae","Coryphospingus_pileatus","Adult","Male","Unknown",-44.5639,-17.09,"MG",611,"2016",63190,144.52,0.0957650656735556,2,230,1045,695.4,0.242629319429398,"Tropical"
"58523","Passeriformes","Thraupidae","Coryphospingus_pileatus","Unknown","Female","Unknown",-43.2718,-15.8287,"MG",629,"2002",40769,138.41,0.0957650656735556,2,235,830,543.14,0.485617220401764,"Tropical"
"58525","Passeriformes","Thraupidae","Coryphospingus_pileatus","Adult","Female","Unknown",-43.45,-19.9667,"MG",812,"2007",21470,140.11,0.0957650656735556,2,204,1398,823.15,0,"Tropical"
"58526","Passeriformes","Thraupidae","Coryphospingus_pileatus","Unknown","Male","Unknown",-43.4733,-16.455,"MG",825,"2003",43322,143.27,0.0957650656735556,2,212,999,701.32,0.480048686265945,"Tropical"
"58529","Passeriformes","Thraupidae","Coryphospingus_pileatus","Unknown","Unknown","Unknown",-43.55,-16.3667,"MG",684,"2000",24282,145.9,0.0957650656735556,2,225,953,610.71,0.501036405563354,"Tropical"
"58530","Passeriformes","Thraupidae","Coryphospingus_pileatus","Adult","Female","Unknown",-43.8603,-19.9944,"MG",923,"2016",48725,139.7,0.0957650656735556,2,205,1429,944.33,0.444653332233429,"Tropical"
